,DATUM,JAHR,MONAT,KW,TAG,WOCHENTAG,START,ENDE,P1_START,P1_ENDE,P2_START,P2_ENDE,P3_START,P3_ENDE,ARBEITSZEIT_MIN,FEIERTAG,AENDERUNG_DATUM,AENDERUNG_USER
91,2012-04-01 00:00:00,2012,4,14,1,7,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,2012-04-01 00:00:00,0,0,2012-02-15 16:49:35,GM
92,2012-04-02 00:00:00,2012,4,15,2,1,2012-04-02 07:00:00,2012-04-02 16:00:00,2012-04-02 09:00:00,2012-04-02 09:30:00,2012-04-02 12:00:00,2012-04-02 12:45:00,2012-04-02 15:00:00,2012-04-02 15:15:00,450,0,2012-02-15 16:49:35,GM
93,2012-04-03 00:00:00,2012,4,15,3,2,2012-04-03 07:00:00,2012-04-03 16:00:00,2012-04-03 09:00:00,2012-04-03 09:30:00,2012-04-03 12:00:00,2012-04-03 12:45:00,2012-04-03 15:00:00,2012-04-03 15:15:00,450,0,2012-02-15 16:49:35,GM
94,2012-04-04 00:00:00,2012,4,15,4,3,2012-04-04 07:00:00,2012-04-04 16:00:00,2012-04-04 09:00:00,2012-04-04 09:30:00,2012-04-04 12:00:00,2012-04-04 12:45:00,2012-04-04 15:00:00,2012-04-04 15:15:00,450,0,2012-02-15 16:49:35,GM
95,2012-04-05 00:00:00,2012,4,15,5,4,2012-04-05 07:00:00,2012-04-05 16:00:00,2012-04-05 09:00:00,2012-04-05 09:30:00,2012-04-05 12:00:00,2012-04-05 12:45:00,2012-04-05 15:00:00,2012-04-05 15:15:00,450,0,2012-02-15 16:49:35,GM
96,2012-04-06 00:00:00,2012,4,14,6,5,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,2012-04-06 00:00:00,0,1,2012-02-02 10:00:00,AUTO
97,2012-04-07 00:00:00,2012,4,15,7,6,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,2012-04-07 00:00:00,0,0,2012-02-15 16:49:35,GM
98,2012-04-08 00:00:00,2012,4,15,8,7,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,2012-04-08 00:00:00,0,0,2012-02-15 16:49:35,GM
99,2012-04-09 00:00:00,2012,4,15,9,1,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,2012-04-09 00:00:00,0,1,2012-02-02 10:00:00,AUTO
100,2012-04-10 00:00:00,2012,4,16,10,2,2012-04-10 07:00:00,2012-04-10 16:00:00,2012-04-10 09:00:00,2012-04-10 09:30:00,2012-04-10 12:00:00,2012-04-10 12:45:00,2012-04-10 15:00:00,2012-04-10 15:15:00,450,0,2012-02-15 16:49:35,GM
101,2012-04-11 00:00:00,2012,4,16,11,3,2012-04-11 07:00:00,2012-04-11 16:00:00,2012-04-11 09:00:00,2012-04-11 09:30:00,2012-04-11 12:00:00,2012-04-11 12:45:00,2012-04-11 15:00:00,2012-04-11 15:15:00,450,0,2012-02-15 16:49:35,GM
102,2012-04-12 00:00:00,2012,4,16,12,4,2012-04-12 07:00:00,2012-04-12 16:00:00,2012-04-12 09:00:00,2012-04-12 09:30:00,2012-04-12 12:00:00,2012-04-12 12:45:00,2012-04-12 15:00:00,2012-04-12 15:15:00,450,0,2012-02-15 16:49:35,GM
103,2012-04-13 00:00:00,2012,4,16,13,5,2012-04-13 06:00:00,2012-04-13 14:00:00,2012-04-13 09:00:00,2012-04-13 09:30:00,2012-04-13 12:00:00,2012-04-13 12:45:00,2012-04-13 00:00:00,2012-04-13 00:00:00,405,0,2012-02-15 16:49:35,GM
104,2012-04-14 00:00:00,2012,4,16,14,6,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,2012-04-14 00:00:00,0,0,2012-02-15 16:49:35,GM
105,2012-04-15 00:00:00,2012,4,16,15,7,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,2012-04-15 00:00:00,0,0,2012-02-15 16:49:35,GM
106,2012-04-16 00:00:00,2012,4,17,16,1,2012-04-16 07:00:00,2012-04-16 16:00:00,2012-04-16 09:00:00,2012-04-16 09:30:00,2012-04-16 12:00:00,2012-04-16 12:45:00,2012-04-16 15:00:00,2012-04-16 15:15:00,450,0,2012-02-15 16:49:35,GM
107,2012-04-17 00:00:00,2012,4,17,17,2,2012-04-17 07:00:00,2012-04-17 16:00:00,2012-04-17 09:00:00,2012-04-17 09:30:00,2012-04-17 12:00:00,2012-04-17 12:45:00,2012-04-17 15:00:00,2012-04-17 15:15:00,450,0,2012-02-15 16:49:35,GM
108,2012-04-18 00:00:00,2012,4,17,18,3,2012-04-18 07:00:00,2012-04-18 16:00:00,2012-04-18 09:00:00,2012-04-18 09:30:00,2012-04-18 12:00:00,2012-04-18 12:45:00,2012-04-18 15:00:00,2012-04-18 15:15:00,450,0,2012-02-15 16:49:35,GM
109,2012-04-19 00:00:00,2012,4,17,19,4,2012-04-19 07:00:00,2012-04-19 16:00:00,2012-04-19 09:00:00,2012-04-19 09:30:00,2012-04-19 12:00:00,2012-04-19 12:45:00,2012-04-19 15:00:00,2012-04-19 15:15:00,450,0,2012-02-15 16:49:35,GM
110,2012-04-20 00:00:00,2012,4,17,20,5,2012-04-20 06:00:00,2012-04-20 14:00:00,2012-04-20 09:00:00,2012-04-20 09:30:00,2012-04-20 12:00:00,2012-04-20 12:45:00,2012-04-20 00:00:00,2012-04-20 00:00:00,405,0,2012-02-15 16:49:35,GM
111,2012-04-21 00:00:00,2012,4,17,21,6,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,2012-04-21 00:00:00,0,0,2012-02-15 16:49:35,GM
112,2012-04-22 00:00:00,2012,4,17,22,7,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,2012-04-22 00:00:00,0,0,2012-02-15 16:49:35,GM
113,2012-04-23 00:00:00,2012,4,18,23,1,2012-04-23 07:00:00,2012-04-23 16:00:00,2012-04-23 09:00:00,2012-04-23 09:30:00,2012-04-23 12:00:00,2012-04-23 12:45:00,2012-04-23 15:00:00,2012-04-23 15:15:00,450,0,2012-02-15 16:49:35,GM
114,2012-04-24 00:00:00,2012,4,18,24,2,2012-04-24 07:00:00,2012-04-24 16:00:00,2012-04-24 09:00:00,2012-04-24 09:30:00,2012-04-24 12:00:00,2012-04-24 12:45:00,2012-04-24 15:00:00,2012-04-24 15:15:00,450,0,2012-02-15 16:49:35,GM
115,2012-04-25 00:00:00,2012,4,18,25,3,2012-04-25 07:00:00,2012-04-25 16:00:00,2012-04-25 09:00:00,2012-04-25 09:30:00,2012-04-25 12:00:00,2012-04-25 12:45:00,2012-04-25 15:00:00,2012-04-25 15:15:00,450,0,2012-02-15 16:49:35,GM
116,2012-04-26 00:00:00,2012,4,18,26,4,2012-04-26 07:00:00,2012-04-26 16:00:00,2012-04-26 09:00:00,2012-04-26 09:30:00,2012-04-26 12:00:00,2012-04-26 12:45:00,2012-04-26 15:00:00,2012-04-26 15:15:00,450,0,2012-02-15 16:49:35,GM
117,2012-04-27 00:00:00,2012,4,18,27,5,2012-04-27 06:00:00,2012-04-27 14:00:00,2012-04-27 09:00:00,2012-04-27 09:30:00,2012-04-27 12:00:00,2012-04-27 12:45:00,2012-04-27 00:00:00,2012-04-27 00:00:00,405,0,2012-02-15 16:49:35,GM
118,2012-04-28 00:00:00,2012,4,18,28,6,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,2012-04-28 00:00:00,0,0,2012-02-15 16:49:35,GM
119,2012-04-29 00:00:00,2012,4,18,29,7,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,2012-04-29 00:00:00,0,0,2012-02-15 16:49:35,GM
120,2012-04-30 00:00:00,2012,4,19,30,1,2012-04-30 07:00:00,2012-04-30 16:00:00,2012-04-30 09:00:00,2012-04-30 09:30:00,2012-04-30 12:00:00,2012-04-30 12:45:00,2012-04-30 15:00:00,2012-04-30 15:15:00,450,0,2012-02-15 16:49:35,GM
121,2012-05-01 00:00:00,2012,5,18,1,2,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,2012-05-01 00:00:00,0,1,2012-02-02 10:00:00,AUTO
122,2012-05-02 00:00:00,2012,5,19,2,3,2012-05-02 07:00:00,2012-05-02 16:00:00,2012-05-02 09:00:00,2012-05-02 09:30:00,2012-05-02 12:30:00,2012-05-02 13:00:00,2012-05-02 15:00:00,2012-05-02 15:15:00,465,0,2012-05-02 13:15:17,GM
123,2012-05-03 00:00:00,2012,5,19,3,4,2012-05-03 07:00:00,2012-05-03 16:00:00,2012-05-03 09:00:00,2012-05-03 09:30:00,2012-05-03 12:30:00,2012-05-03 13:00:00,2012-05-03 15:00:00,2012-05-03 15:15:00,465,0,2012-05-02 13:15:17,GM
124,2012-05-04 00:00:00,2012,5,19,4,5,2012-05-04 06:00:00,2012-05-04 15:00:00,2012-05-04 09:00:00,2012-05-04 09:30:00,2012-05-04 12:30:00,2012-05-04 13:00:00,2012-05-04 00:00:00,2012-05-04 00:00:00,480,0,2012-05-02 13:15:17,GM
125,2012-05-05 00:00:00,2012,5,19,5,6,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,2012-05-05 00:00:00,0,0,2012-05-02 13:15:17,GM
126,2012-05-06 00:00:00,2012,5,19,6,7,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,2012-05-06 00:00:00,0,0,2012-05-02 13:15:17,GM
127,2012-05-07 00:00:00,2012,5,20,7,1,2012-05-07 07:00:00,2012-05-07 16:00:00,2012-05-07 09:00:00,2012-05-07 09:30:00,2012-05-07 12:00:00,2012-05-07 12:45:00,2012-05-07 15:00:00,2012-05-07 15:15:00,450,0,2012-02-15 16:49:35,GM
128,2012-05-08 00:00:00,2012,5,20,8,2,2012-05-08 07:00:00,2012-05-08 16:00:00,2012-05-08 09:00:00,2012-05-08 09:30:00,2012-05-08 12:00:00,2012-05-08 12:45:00,2012-05-08 15:00:00,2012-05-08 15:15:00,450,0,2012-02-15 16:49:35,GM
129,2012-05-09 00:00:00,2012,5,20,9,3,2012-05-09 07:00:00,2012-05-09 16:00:00,2012-05-09 09:00:00,2012-05-09 09:30:00,2012-05-09 12:00:00,2012-05-09 12:45:00,2012-05-09 15:00:00,2012-05-09 15:15:00,450,0,2012-02-15 16:49:35,GM
130,2012-05-10 00:00:00,2012,5,20,10,4,2012-05-10 07:00:00,2012-05-10 16:00:00,2012-05-10 09:00:00,2012-05-10 09:30:00,2012-05-10 12:00:00,2012-05-10 12:45:00,2012-05-10 15:00:00,2012-05-10 15:15:00,450,0,2012-02-15 16:49:35,GM
131,2012-05-11 00:00:00,2012,5,20,11,5,2012-05-11 06:00:00,2012-05-11 14:00:00,2012-05-11 09:00:00,2012-05-11 09:30:00,2012-05-11 12:00:00,2012-05-11 12:45:00,2012-05-11 00:00:00,2012-05-11 00:00:00,405,0,2012-02-15 16:49:35,GM
132,2012-05-12 00:00:00,2012,5,20,12,6,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,2012-05-12 00:00:00,0,0,2012-02-15 16:49:35,GM
133,2012-05-13 00:00:00,2012,5,20,13,7,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,2012-05-13 00:00:00,0,0,2012-02-15 16:49:35,GM
134,2012-05-14 00:00:00,2012,5,21,14,1,2012-05-14 07:00:00,2012-05-14 16:00:00,2012-05-14 09:00:00,2012-05-14 09:30:00,2012-05-14 12:00:00,2012-05-14 12:45:00,2012-05-14 15:00:00,2012-05-14 15:15:00,450,0,2012-02-15 16:49:35,GM
135,2012-05-15 00:00:00,2012,5,21,15,2,2012-05-15 07:00:00,2012-05-15 16:00:00,2012-05-15 09:00:00,2012-05-15 09:30:00,2012-05-15 12:00:00,2012-05-15 12:45:00,2012-05-15 15:00:00,2012-05-15 15:15:00,450,0,2012-02-15 16:49:35,GM
136,2012-05-16 00:00:00,2012,5,21,16,3,2012-05-16 07:00:00,2012-05-16 16:00:00,2012-05-16 09:00:00,2012-05-16 09:30:00,2012-05-16 12:00:00,2012-05-16 12:45:00,2012-05-16 15:00:00,2012-05-16 15:15:00,450,0,2012-02-15 16:49:35,GM
137,2012-05-17 00:00:00,2012,5,20,17,4,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,2012-05-17 00:00:00,0,1,2012-02-02 10:00:00,AUTO
138,2012-05-18 00:00:00,2012,5,21,18,5,2012-05-18 06:00:00,2012-05-18 14:00:00,2012-05-18 09:00:00,2012-05-18 09:30:00,2012-05-18 12:00:00,2012-05-18 12:45:00,2012-05-18 00:00:00,2012-05-18 00:00:00,405,0,2012-02-15 16:49:35,GM
139,2012-05-19 00:00:00,2012,5,21,19,6,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,2012-05-19 00:00:00,0,0,2012-02-15 16:49:35,GM
140,2012-05-20 00:00:00,2012,5,21,20,7,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,2012-05-20 00:00:00,0,0,2012-02-15 16:49:35,GM
141,2012-05-21 00:00:00,2012,5,22,21,1,2012-05-21 07:00:00,2012-05-21 16:00:00,2012-05-21 09:00:00,2012-05-21 09:30:00,2012-05-21 12:00:00,2012-05-21 12:45:00,2012-05-21 15:00:00,2012-05-21 15:15:00,450,0,2012-02-15 16:49:35,GM
142,2012-05-22 00:00:00,2012,5,22,22,2,2012-05-22 07:00:00,2012-05-22 16:00:00,2012-05-22 09:00:00,2012-05-22 09:30:00,2012-05-22 12:00:00,2012-05-22 12:45:00,2012-05-22 15:00:00,2012-05-22 15:15:00,450,0,2012-02-15 16:49:35,GM
143,2012-05-23 00:00:00,2012,5,22,23,3,2012-05-23 07:00:00,2012-05-23 16:00:00,2012-05-23 09:00:00,2012-05-23 09:30:00,2012-05-23 12:00:00,2012-05-23 12:45:00,2012-05-23 15:00:00,2012-05-23 15:15:00,450,0,2012-02-15 16:49:35,GM
144,2012-05-24 00:00:00,2012,5,22,24,4,2012-05-24 07:00:00,2012-05-24 16:00:00,2012-05-24 09:00:00,2012-05-24 09:30:00,2012-05-24 12:00:00,2012-05-24 12:45:00,2012-05-24 15:00:00,2012-05-24 15:15:00,450,0,2012-02-15 16:49:35,GM
145,2012-05-25 00:00:00,2012,5,22,25,5,2012-05-25 06:00:00,2012-05-25 14:00:00,2012-05-25 09:00:00,2012-05-25 09:30:00,2012-05-25 12:00:00,2012-05-25 12:45:00,2012-05-25 00:00:00,2012-05-25 00:00:00,405,0,2012-02-15 16:49:35,GM
146,2012-05-26 00:00:00,2012,5,22,26,6,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,2012-05-26 00:00:00,0,0,2012-02-15 16:49:35,GM
147,2012-05-27 00:00:00,2012,5,22,27,7,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,2012-05-27 00:00:00,0,0,2012-02-15 16:49:35,GM
148,2012-05-28 00:00:00,2012,5,22,28,1,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,2012-05-28 00:00:00,0,1,2012-02-02 10:00:00,AUTO
149,2012-05-29 00:00:00,2012,5,23,29,2,2012-05-29 07:00:00,2012-05-29 16:00:00,2012-05-29 09:00:00,2012-05-29 09:30:00,2012-05-29 12:00:00,2012-05-29 12:45:00,2012-05-29 15:00:00,2012-05-29 15:15:00,450,0,2012-02-15 16:49:35,GM
150,2012-05-30 00:00:00,2012,5,23,30,3,2012-05-30 07:00:00,2012-05-30 16:00:00,2012-05-30 09:00:00,2012-05-30 09:30:00,2012-05-30 12:00:00,2012-05-30 12:45:00,2012-05-30 15:00:00,2012-05-30 15:15:00,450,0,2012-02-15 16:49:35,GM
151,2012-05-31 00:00:00,2012,5,23,31,4,2012-05-31 07:00:00,2012-05-31 16:00:00,2012-05-31 09:00:00,2012-05-31 09:30:00,2012-05-31 12:00:00,2012-05-31 12:45:00,2012-05-31 15:00:00,2012-05-31 15:15:00,450,0,2012-02-15 16:49:35,GM
152,2012-06-01 00:00:00,2012,6,23,1,5,2012-06-01 06:00:00,2012-06-01 14:00:00,2012-06-01 09:00:00,2012-06-01 09:30:00,2012-06-01 12:00:00,2012-06-01 12:45:00,2012-06-01 00:00:00,2012-06-01 00:00:00,405,0,2012-02-15 16:49:35,GM
153,2012-06-02 00:00:00,2012,6,23,2,6,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,2012-06-02 00:00:00,0,0,2012-02-15 16:49:35,GM
154,2012-06-03 00:00:00,2012,6,23,3,7,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,2012-06-03 00:00:00,0,0,2012-02-15 16:49:35,GM
155,2012-06-04 00:00:00,2012,6,24,4,1,2012-06-04 07:00:00,2012-06-04 16:00:00,2012-06-04 09:00:00,2012-06-04 09:30:00,2012-06-04 12:00:00,2012-06-04 12:45:00,2012-06-04 15:00:00,2012-06-04 15:15:00,450,0,2012-02-15 16:49:35,GM
156,2012-06-05 00:00:00,2012,6,24,5,2,2012-06-05 07:00:00,2012-06-05 16:00:00,2012-06-05 09:00:00,2012-06-05 09:30:00,2012-06-05 12:00:00,2012-06-05 12:45:00,2012-06-05 15:00:00,2012-06-05 15:15:00,450,0,2012-02-15 16:49:35,GM
157,2012-06-06 00:00:00,2012,6,24,6,3,2012-06-06 07:00:00,2012-06-06 16:00:00,2012-06-06 09:00:00,2012-06-06 09:30:00,2012-06-06 12:00:00,2012-06-06 12:45:00,2012-06-06 15:00:00,2012-06-06 15:15:00,450,0,2012-02-15 16:49:35,GM
158,2012-06-07 00:00:00,2012,6,24,7,4,2012-06-07 07:00:00,2012-06-07 16:00:00,2012-06-07 09:00:00,2012-06-07 09:30:00,2012-06-07 12:00:00,2012-06-07 12:45:00,2012-06-07 15:00:00,2012-06-07 15:15:00,450,0,2012-02-15 16:49:35,GM
159,2012-06-08 00:00:00,2012,6,24,8,5,2012-06-08 06:00:00,2012-06-08 14:00:00,2012-06-08 09:00:00,2012-06-08 09:30:00,2012-06-08 12:00:00,2012-06-08 12:45:00,2012-06-08 00:00:00,2012-06-08 00:00:00,405,0,2012-02-15 16:49:35,GM
160,2012-06-09 00:00:00,2012,6,24,9,6,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,2012-06-09 00:00:00,0,0,2012-02-15 16:49:35,GM
161,2012-06-10 00:00:00,2012,6,24,10,7,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,2012-06-10 00:00:00,0,0,2012-02-15 16:49:35,GM
162,2012-06-11 00:00:00,2012,6,25,11,1,2012-06-11 07:00:00,2012-06-11 16:00:00,2012-06-11 09:00:00,2012-06-11 09:30:00,2012-06-11 12:00:00,2012-06-11 12:45:00,2012-06-11 15:00:00,2012-06-11 15:15:00,450,0,2012-02-15 16:49:35,GM
163,2012-06-12 00:00:00,2012,6,25,12,2,2012-06-12 07:00:00,2012-06-12 16:00:00,2012-06-12 09:00:00,2012-06-12 09:30:00,2012-06-12 12:00:00,2012-06-12 12:45:00,2012-06-12 15:00:00,2012-06-12 15:15:00,450,0,2012-02-15 16:49:35,GM
164,2012-06-13 00:00:00,2012,6,25,13,3,2012-06-13 07:00:00,2012-06-13 16:00:00,2012-06-13 09:00:00,2012-06-13 09:30:00,2012-06-13 12:00:00,2012-06-13 12:45:00,2012-06-13 15:00:00,2012-06-13 15:15:00,450,0,2012-02-15 16:49:35,GM
165,2012-06-14 00:00:00,2012,6,25,14,4,2012-06-14 07:00:00,2012-06-14 16:00:00,2012-06-14 09:00:00,2012-06-14 09:30:00,2012-06-14 12:00:00,2012-06-14 12:45:00,2012-06-14 15:00:00,2012-06-14 15:15:00,450,0,2012-02-15 16:49:36,GM
166,2012-06-15 00:00:00,2012,6,25,15,5,2012-06-15 06:00:00,2012-06-15 14:00:00,2012-06-15 09:00:00,2012-06-15 09:30:00,2012-06-15 12:00:00,2012-06-15 12:45:00,2012-06-15 00:00:00,2012-06-15 00:00:00,405,0,2012-02-15 16:49:36,GM
167,2012-06-16 00:00:00,2012,6,25,16,6,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,2012-06-16 00:00:00,0,0,2012-02-15 16:49:36,GM
168,2012-06-17 00:00:00,2012,6,25,17,7,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,2012-06-17 00:00:00,0,0,2012-02-15 16:49:36,GM
169,2012-06-18 00:00:00,2012,6,26,18,1,2012-06-18 07:00:00,2012-06-18 16:00:00,2012-06-18 09:00:00,2012-06-18 09:30:00,2012-06-18 12:00:00,2012-06-18 12:45:00,2012-06-18 15:00:00,2012-06-18 15:15:00,450,0,2012-02-15 16:49:36,GM
170,2012-06-19 00:00:00,2012,6,26,19,2,2012-06-19 07:00:00,2012-06-19 16:00:00,2012-06-19 09:00:00,2012-06-19 09:30:00,2012-06-19 12:00:00,2012-06-19 12:45:00,2012-06-19 15:00:00,2012-06-19 15:15:00,450,0,2012-02-15 16:49:36,GM
171,2012-06-20 00:00:00,2012,6,26,20,3,2012-06-20 07:00:00,2012-06-20 16:00:00,2012-06-20 09:00:00,2012-06-20 09:30:00,2012-06-20 12:00:00,2012-06-20 12:45:00,2012-06-20 15:00:00,2012-06-20 15:15:00,450,0,2012-02-15 16:49:36,GM
172,2012-06-21 00:00:00,2012,6,26,21,4,2012-06-21 07:00:00,2012-06-21 16:00:00,2012-06-21 09:00:00,2012-06-21 09:30:00,2012-06-21 12:00:00,2012-06-21 12:45:00,2012-06-21 15:00:00,2012-06-21 15:15:00,450,0,2012-02-15 16:49:36,GM
173,2012-06-22 00:00:00,2012,6,26,22,5,2012-06-22 06:00:00,2012-06-22 14:00:00,2012-06-22 09:00:00,2012-06-22 09:30:00,2012-06-22 12:00:00,2012-06-22 12:45:00,2012-06-22 00:00:00,2012-06-22 00:00:00,405,0,2012-02-15 16:49:36,GM
174,2012-06-23 00:00:00,2012,6,26,23,6,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,2012-06-23 00:00:00,0,0,2012-02-15 16:49:36,GM
175,2012-06-24 00:00:00,2012,6,26,24,7,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,0,0,2012-02-15 16:49:36,GM
176,2012-06-25 00:00:00,2012,6,27,25,1,2012-06-25 07:00:00,2012-06-25 16:00:00,2012-06-25 09:00:00,2012-06-25 09:30:00,2012-06-25 12:00:00,2012-06-25 12:45:00,2012-06-25 15:00:00,2012-06-25 15:15:00,450,0,2012-02-15 16:49:36,GM
177,2012-06-26 00:00:00,2012,6,27,26,2,2012-06-26 07:00:00,2012-06-26 16:00:00,2012-06-26 09:00:00,2012-06-26 09:30:00,2012-06-26 12:00:00,2012-06-26 12:45:00,2012-06-26 15:00:00,2012-06-26 15:15:00,450,0,2012-02-15 16:49:36,GM
178,2012-06-27 00:00:00,2012,6,27,27,3,2012-06-27 07:00:00,2012-06-27 16:00:00,2012-06-27 09:00:00,2012-06-27 09:30:00,2012-06-27 12:00:00,2012-06-27 12:45:00,2012-06-27 15:00:00,2012-06-27 15:15:00,450,0,2012-02-15 16:49:36,GM
179,2012-06-28 00:00:00,2012,6,27,28,4,2012-06-28 07:00:00,2012-06-28 16:00:00,2012-06-28 09:00:00,2012-06-28 09:30:00,2012-06-28 12:00:00,2012-06-28 12:45:00,2012-06-28 15:00:00,2012-06-28 15:15:00,450,0,2012-02-15 16:49:36,GM
180,2012-06-29 00:00:00,2012,6,27,29,5,2012-06-29 06:00:00,2012-06-29 14:00:00,2012-06-29 09:00:00,2012-06-29 09:30:00,2012-06-29 12:00:00,2012-06-29 12:45:00,2012-06-29 00:00:00,2012-06-29 00:00:00,405,0,2012-02-15 16:49:36,GM
181,2012-06-30 00:00:00,2012,6,27,30,6,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,2012-06-30 00:00:00,0,0,2012-02-15 16:49:36,GM
182,2012-07-01 00:00:00,2012,7,27,1,7,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,2012-07-01 00:00:00,0,0,2012-02-15 16:49:36,GM
